1326044402100000,0.78736689
1326044402110000,0.78712222
1326044402120000,0.78713203
1326044402130000,0.78704740
1326044402140000,0.78671129
1326044402150000,0.78731757
1326044402160000,0.78701563
1326044402170000,0.78671760
1326044402180000,0.78768709
1326044402190000,0.78723950
1326044402200000,0.78708595
1326044402210000,0.78788003
1326044402220000,0.78630196
1326044402230000,0.78786641
1326044402240000,0.78679991
1326044402250000,0.78735577
1326044402260000,0.78696597
1326044402270000,0.78680850
1326044402280000,0.78793694
1326044402290000,0.78821811
1326044402300000,0.78718939
1326044402310000,0.78747774
1326044402320000,0.78734850
1326044402330000,0.78819525
1326044402340000,0.78628342
1326044402350000,0.78753856
1326044402360000,0.78699644
1326044402370000,0.78619202
1326044402380000,0.78719973
1326044402390000,0.78831402
1326044402400000,0.78707198
1326044402410000,0.78780538
1326044402420000,0.78801934
1326044402430000,0.78742365
1326044402440000,0.78750023
1326044402450000,0.78659185
1326044402460000,0.78710192
1326044402470000,0.78792350
1326044402480000,0.78751034
1326044402490000,0.78767367
1326044402500000,0.78756658
1326044402510000,0.78860600
1326044402520000,0.78730474
1326044402530000,0.78833271
1326044402540000,0.78760675
1326044402550000,0.78839710
1326044402560000,0.78694751
1326044402570000,0.78766233
1326044402580000,0.78738316
1326044402590000,0.78765974
1326044402600000,0.78821119
1326044402610000,0.78779940
1326044402620000,0.78823019
1326044402630000,0.78729489
1326044402640000,0.78722858
1326044402650000,0.78765805
1326044402660000,0.78764067
1326044402670000,0.78757707
1326044402680000,0.78720068
1326044402690000,0.78828933
1326044402700000,0.78751858
1326044402710000,0.78842304
1326044402720000,0.78772637
1326044402730000,0.78805421
1326044402740000,0.78801885
1326044402750000,0.78733786
1326044402760000,0.78794360
1326044402770000,0.78873417
1326044402780000,0.78790581
1326044402790000,0.78824064
1326044402800000,0.78814664
1326044402810000,0.78796352
1326044402820000,0.78791324
1326044402830000,0.78810366
1326044402840000,0.78822164
1326044402850000,0.78717392
1326044402860000,0.78798365
1326044402870000,0.78777796
1326044402880000,0.78768424
1326044402890000,0.78853798
1326044402900000,0.78753343
1326044402910000,0.78721262
1326044402920000,0.78831786
1326044402930000,0.78721980
1326044402940000,0.78697603
1326044402950000,0.78840413
1326044402960000,0.78803936
1326044402970000,0.78820636
1326044402980000,0.78775879
1326044402990000,0.78729780
1326044403000000,0.78740711
1326044403010000,0.78787391
1326044403020000,0.78738380
1326044403030000,0.78818353
1326044403040000,0.78780877
1326044403050000,0.78814252
1326044403060000,0.78813757
1326044403070000,0.78826340
1326044403080000,0.78832974
1326044403090000,0.78791805
1326044403100000,0.78819198
1326044403110000,0.78822800
1326044403120000,0.78690555
1326044403130000,0.78845326
1326044403140000,0.78821497
1326044403150000,0.78843202
1326044403160000,0.78751658
1326044403170000,0.78801211
1326044403180000,0.78763424
1326044403190000,0.78856230
1326044403200000,0.78749744
1326044403210000,0.78774567
1326044403220000,0.78848716
1326044403230000,0.78791531
1326044403240000,0.78777580
1326044403250000,0.78870336
1326044403260000,0.78873386
1326044403270000,0.78863104
1326044403280000,0.78870435
1326044403290000,0.78817421
1326044403300000,0.78819770
1326044403310000,0.78798596
1326044403320000,0.78840386
1326044403330000,0.78806605
1326044403340000,0.78812347
1326044403350000,0.78864995
1326044403360000,0.78895227
1326044403370000,0.78856913
1326044403380000,0.78927716
1326044403390000,0.78803724
1326044403400000,0.78748101
1326044403410000,0.78876731
1326044403420000,0.78803408
1326044403430000,0.78829315
1326044403440000,0.78755510
1326044403450000,0.78800039
1326044403460000,0.78770889
1326044403470000,0.78825285
1326044403480000,0.78828272
1326044403490000,0.78853498
1326044403500000,0.78911986
1326044403510000,0.78884845
1326044403520000,0.78770892
1326044403530000,0.78883401
1326044403540000,0.78859588
1326044403550000,0.78850109
1326044403560000,0.78854865
1326044403570000,0.78867228
1326044403580000,0.78823406
1326044403590000,0.78849882
1326044403600000,0.78919197
1326044403610000,0.78825805
1326044403620000,0.78810506
1326044403630000,0.78859915
1326044403640000,0.78807472
1326044403650000,0.78778861
1326044403660000,0.78848777
1326044403670000,0.78939431
1326044403680000,0.78866070
1326044403690000,0.78877929
1326044403700000,0.78763493
1326044403710000,0.78892906
1326044403720000,0.78876668
1326044403730000,0.78839754
1326044403740000,0.78883003
1326044403750000,0.78883506
1326044403760000,0.78823026
1326044403770000,0.78893593
1326044403780000,0.78937857
1326044403790000,0.78867603
1326044403800000,0.78836620
1326044403810000,0.78872121
1326044403820000,0.78924731
1326044403830000,0.78821684
1326044403840000,0.78912928
1326044403850000,0.78851099
1326044403860000,0.78898103
1326044403870000,0.78858783
1326044403880000,0.78859649
1326044403890000,0.78965155
1326044403900000,0.78819546
1326044403910000,0.78915268
1326044403920000,0.78978566
1326044403930000,0.78927276
1326044403940000,0.78827445
1326044403950000,0.78830921
1326044403960000,0.78858419
1326044403970000,0.78904895
1326044403980000,0.78909297
1326044403990000,0.78835415
1326044404000000,0.78856362
1326044404010000,0.78860426
1326044404020000,0.78892963
1326044404030000,0.79002235
1326044404040000,0.78857341
1326044404050000,0.78856152
1326044404060000,0.78849343
1326044404070000,0.78938777
1326044404080000,0.78905933
1326044404090000,0.78864189
1326044404100000,0.78891860
1326044404110000,0.78871424
1326044404120000,0.78926795
1326044404130000,0.79047219
1326044404140000,0.78941543
1326044404150000,0.78910351
1326044404160000,0.78882751
1326044404170000,0.78849830
1326044404180000,0.78954684
1326044404190000,0.78952968
1326044404200000,0.78896695
1326044404210000,0.78981667
1326044404220000,0.78923055
1326044404230000,0.78961738
1326044404240000,0.78938810
1326044404250000,0.78916143
1326044404260000,0.78878256
1326044404270000,0.78919723
1326044404280000,0.78970103
1326044404290000,0.78903593
1326044404300000,0.78951987
1326044404310000,0.78876863
1326044404320000,0.78971003
1326044404330000,0.78948647
1326044404340000,0.78873894
1326044404350000,0.78923799
1326044404360000,0.78982572
1326044404370000,0.78874048
1326044404380000,0.78884452
1326044404390000,0.78935525
1326044404400000,0.79046667
1326044404410000,0.78907371
1326044404420000,0.78966764
1326044404430000,0.78956007
1326044404440000,0.78914524
1326044404450000,0.78953057
1326044404460000,0.78923608
1326044404470000,0.78929110
1326044404480000,0.78864936
1326044404490000,0.78947778
1326044404500000,0.78994955
1326044404510000,0.78953871
1326044404520000,0.79006525
1326044404530000,0.78982016
1326044404540000,0.78951023
1326044404550000,0.78923604
1326044404560000,0.78931687
1326044404570000,0.78883474
1326044404580000,0.78944646
1326044404590000,0.78966300
1326044404600000,0.79045771
1326044404610000,0.78987416
1326044404620000,0.78918757
1326044404630000,0.78891032
1326044404640000,0.78953672
1326044404650000,0.79005588
1326044404660000,0.78954969
1326044404670000,0.78994099
1326044404680000,0.78958944
1326044404690000,0.79004850
1326044404700000,0.78890137
1326044404710000,0.79051209
1326044404720000,0.78916376
1326044404730000,0.79012687
1326044404740000,0.78960391
1326044404750000,0.78969209
1326044404760000,0.78963945
1326044404770000,0.78989780
1326044404780000,0.79000876
1326044404790000,0.79031918
1326044404800000,0.79050397
1326044404810000,0.78997591
1326044404820000,0.79067684
1326044404830000,0.78987649
1326044404840000,0.79037872
1326044404850000,0.79006436
1326044404860000,0.78958540
1326044404870000,0.78996062
1326044404880000,0.79013159
1326044404890000,0.78987390
1326044404900000,0.79010643
1326044404910000,0.79034268
1326044404920000,0.78990831
1326044404930000,0.78845806
1326044404940000,0.79077914
1326044404950000,0.78980120
1326044404960000,0.78954836
1326044404970000,0.78940794
1326044404980000,0.78981178
1326044404990000,0.78970863
1326044405000000,0.78963150
1326044405010000,0.78966894
1326044405020000,0.79028487
1326044405030000,0.79104518
1326044405040000,0.79045029
1326044405050000,0.79061130
1326044405060000,0.78987129
1326044405070000,0.79012233
1326044405080000,0.79029324
1326044405090000,0.78976022
1326044405100000,0.78988713
1326044405110000,0.79053728
1326044405120000,0.79066515
1326044405130000,0.79016371
1326044405140000,0.78954242
1326044405150000,0.79000220
1326044405160000,0.78943933
1326044405170000,0.79020760
1326044405180000,0.79030770
1326044405190000,0.79005464
1326044405200000,0.79032086
1326044405210000,0.79041845
1326044405220000,0.79034843
1326044405230000,0.78962923
1326044405240000,0.79011337
1326044405250000,0.79045492
1326044405260000,0.79104936
1326044405270000,0.79013404
1326044405280000,0.79055542
1326044405290000,0.79072908
1326044405300000,0.79020169
1326044405310000,0.79088420
1326044405320000,0.79092109
1326044405330000,0.79102019
1326044405340000,0.79056922
1326044405350000,0.79153007
1326044405360000,0.79005236
1326044405370000,0.79143204
1326044405380000,0.79076415
1326044405390000,0.79106019
1326044405400000,0.79023998
1326044405410000,0.79083224
1326044405420000,0.79113349
1326044405430000,0.78988632
1326044405440000,0.79035834
1326044405450000,0.78937937
1326044405460000,0.79037083
1326044405470000,0.79006200
1326044405480000,0.79037112
1326044405490000,0.79195182
1326044405500000,0.79135890
1326044405510000,0.78979028
1326044405520000,0.79079787
1326044405530000,0.79092947
1326044405540000,0.79037105
1326044405550000,0.79063915
1326044405560000,0.79069799
1326044405570000,0.78989669
1326044405580000,0.79006434
1326044405590000,0.79067615
1326044405600000,0.79064970
1326044405610000,0.79025572
1326044405620000,0.79022281
1326044405630000,0.79058511
1326044405640000,0.79108308
1326044405650000,0.79061176
1326044405660000,0.79147137
1326044405670000,0.79032209
1326044405680000,0.79077655
1326044405690000,0.79051285
1326044405700000,0.79099398
1326044405710000,0.79031921
1326044405720000,0.79168370
1326044405730000,0.78988469
1326044405740000,0.79159774
1326044405750000,0.79079499
1326044405760000,0.79103621
1326044405770000,0.79143726
1326044405780000,0.79120883
1326044405790000,0.79042499
1326044405800000,0.79110004
1326044405810000,0.79174374
1326044405820000,0.79037635
1326044405830000,0.79188921
1326044405840000,0.79103285
1326044405850000,0.79063339
1326044405860000,0.79041336
1326044405870000,0.79075836
1326044405880000,0.78990236
1326044405890000,0.79068238
1326044405900000,0.79076854
1326044405910000,0.79037279
1326044405920000,0.79129392
1326044405930000,0.79082062
1326044405940000,0.79062210
1326044405950000,0.79078733
1326044405960000,0.79113755
1326044405970000,0.79100661
1326044405980000,0.79062951
1326044405990000,0.79105283
1326044406000000,0.79097466
1326044406010000,0.79044027
1326044406020000,0.79087575
1326044406030000,0.79131967
1326044406040000,0.79132607
1326044406050000,0.79093502
1326044406060000,0.79139839
1326044406070000,0.79058002
1326044406080000,0.79060551
1326044406090000,0.79096437
1326044406100000,0.79184878
1326044406110000,0.79119163
1326044406120000,0.79098232
1326044406130000,0.79190207
1326044406140000,0.79099653
1326044406150000,0.79226737
1326044406160000,0.79090436
1326044406170000,0.79066414
1326044406180000,0.79109682
1326044406190000,0.79106546
1326044406200000,0.79079614
1326044406210000,0.79251099
1326044406220000,0.79137931
1326044406230000,0.79146212
1326044406240000,0.79100906
1326044406250000,0.79096117
1326044406260000,0.79177278
1326044406270000,0.79043208
1326044406280000,0.79070857
1326044406290000,0.79116635
1326044406300000,0.79197552
1326044406310000,0.79112274
1326044406320000,0.79152808
1326044406330000,0.79134386
1326044406340000,0.79198813
1326044406350000,0.79055764
1326044406360000,0.79172798
1326044406370000,0.79127055
1326044406380000,0.79184244
1326044406390000,0.79098036
1326044406400000,0.79141220
1326044406410000,0.79135875
1326044406420000,0.79091878
1326044406430000,0.79078979
1326044406440000,0.79114979
1326044406450000,0.79151497
1326044406460000,0.79108154
1326044406470000,0.79130496
1326044406480000,0.79053710
1326044406490000,0.79130468
1326044406500000,0.79201179
1326044406510000,0.79186259
1326044406520000,0.79147654
1326044406530000,0.79165183
1326044406540000,0.79112587
1326044406550000,0.79236222
1326044406560000,0.79259388
1326044406570000,0.79165241
1326044406580000,0.79287534
1326044406590000,0.79124991
1326044406600000,0.79097446
1326044406610000,0.79125519
1326044406620000,0.79151025
1326044406630000,0.79278603
1326044406640000,0.79149942
1326044406650000,0.79122017
1326044406660000,0.79121077
1326044406670000,0.79224001
1326044406680000,0.79217865
1326044406690000,0.79144726
1326044406700000,0.79076211
1326044406710000,0.79114570
1326044406720000,0.79258062
1326044406730000,0.79207440
1326044406740000,0.79177273
1326044406750000,0.79268442
1326044406760000,0.79273916
1326044406770000,0.79175203
1326044406780000,0.79177121
1326044406790000,0.79149898
1326044406800000,0.79165770
1326044406810000,0.79106684
1326044406820000,0.79107481
1326044406830000,0.79096867
1326044406840000,0.79238217
1326044406850000,0.79106930
1326044406860000,0.79283498
1326044406870000,0.79150481
1326044406880000,0.79274867
1326044406890000,0.79170747
1326044406900000,0.79111691
1326044406910000,0.79255189
1326044406920000,0.79262093
1326044406930000,0.79147697
1326044406940000,0.79177417
1326044406950000,0.79149710
1326044406960000,0.79189974
1326044406970000,0.79202391
1326044406980000,0.79180431
1326044406990000,0.79108055
1326044407000000,0.79170956
1326044407010000,0.79236176
1326044407020000,0.79191555
1326044407030000,0.79186628
1326044407040000,0.79157461
1326044407050000,0.79174497
1326044407060000,0.79276447
1326044407070000,0.79150011
1326044407080000,0.79244041
1326044407090000,0.79211353
1326044407100000,0.79222241
1326044407110000,0.79174382
1326044407120000,0.79194411
1326044407130000,0.79212714
1326044407140000,0.79187967
1326044407150000,0.79231572
1326044407160000,0.79238872
1326044407170000,0.79325635
1326044407180000,0.79231910
1326044407190000,0.79123388
1326044407200000,0.79278151
1326044407210000,0.79210806
1326044407220000,0.79322596
1326044407230000,0.79296546
1326044407240000,0.79198737
1326044407250000,0.79261095
1326044407260000,0.79196302
1326044407270000,0.79227135
1326044407280000,0.79261799
1326044407290000,0.79284650
1326044407300000,0.79274760
1326044407310000,0.79234749
1326044407320000,0.79356171
1326044407330000,0.79214749
1326044407340000,0.79153640
1326044407350000,0.79164265
1326044407360000,0.79309700
1326044407370000,0.79233167
1326044407380000,0.79245953
1326044407390000,0.79211874
1326044407400000,0.79217365
1326044407410000,0.79201645
1326044407420000,0.79265558
1326044407430000,0.79238131
1326044407440000,0.79265750
1326044407450000,0.79261972
1326044407460000,0.79224706
1326044407470000,0.79174063
1326044407480000,0.79170710
1326044407490000,0.79400333
1326044407500000,0.79323909
1326044407510000,0.79318009
1326044407520000,0.79218270
1326044407530000,0.79253475
1326044407540000,0.79213232
1326044407550000,0.79189396
1326044407560000,0.79226561
1326044407570000,0.79323309
1326044407580000,0.79300037
1326044407590000,0.79210498
1326044407600000,0.79244259
1326044407610000,0.79298456
1326044407620000,0.79233451
1326044407630000,0.79266979
1326044407640000,0.79284092
1326044407650000,0.79284547
1326044407660000,0.79278707
1326044407670000,0.79234315
1326044407680000,0.79240451
1326044407690000,0.79212318
1326044407700000,0.79191933
1326044407710000,0.79265263
1326044407720000,0.79312813
1326044407730000,0.79203986
1326044407740000,0.79287649
1326044407750000,0.79314232
1326044407760000,0.79184163
1326044407770000,0.79263471
1326044407780000,0.79360311
1326044407790000,0.79306597
1326044407800000,0.79186477
1326044407810000,0.79313917
1326044407820000,0.79244613
1326044407830000,0.79317565
1326044407840000,0.79249496
1326044407850000,0.79282348
1326044407860000,0.79259123
1326044407870000,0.79287158
1326044407880000,0.79259636
1326044407890000,0.79277823
1326044407900000,0.79231220
1326044407910000,0.79315533
1326044407920000,0.79300764
1326044407930000,0.79212173
1326044407940000,0.79343646
1326044407950000,0.79286186
1326044407960000,0.79304088
1326044407970000,0.79335228
1326044407980000,0.79314412
1326044407990000,0.79357260
1326044408000000,0.79285335
1326044408010000,0.79352721
1326044408020000,0.79308146
1326044408030000,0.79328382
1326044408040000,0.79324181
1326044408050000,0.79367037
1326044408060000,0.79342071
1326044408070000,0.79284853
1326044408080000,0.79275937
1326044408090000,0.79306512
1326044408100000,0.79271995
1326044408110000,0.79258390
1326044408120000,0.79205597
1326044408130000,0.79235537
1326044408140000,0.79413270
1326044408150000,0.79282175
1326044408160000,0.79411173
1326044408170000,0.79337158
1326044408180000,0.79315512
1326044408190000,0.79243970
1326044408200000,0.79320233
1326044408210000,0.79415609
1326044408220000,0.79399882
1326044408230000,0.79336712
1326044408240000,0.79266567
1326044408250000,0.79277142
1326044408260000,0.79283370
1326044408270000,0.79390908
1326044408280000,0.79409586
1326044408290000,0.79338795
1326044408300000,0.79314846
1326044408310000,0.79408436
1326044408320000,0.79283071
1326044408330000,0.79335591
1326044408340000,0.79357148
1326044408350000,0.79291860
1326044408360000,0.79304204
1326044408370000,0.79301313
1326044408380000,0.79408836
1326044408390000,0.79434718
1326044408400000,0.79345740
1326044408410000,0.79327589
1326044408420000,0.79312008
1326044408430000,0.79343087
1326044408440000,0.79316489
1326044408450000,0.79340148
1326044408460000,0.79366662
1326044408470000,0.79326734
1326044408480000,0.79338521
1326044408490000,0.79339727
1326044408500000,0.79334122
1326044408510000,0.79328928
1326044408520000,0.79390110
1326044408530000,0.79264463
1326044408540000,0.79432714
1326044408550000,0.79361776
1326044408560000,0.79386501
1326044408570000,0.79393254
1326044408580000,0.79322597
1326044408590000,0.79313282
1326044408600000,0.79308387
1326044408610000,0.79348647
1326044408620000,0.79396960
1326044408630000,0.79333812
1326044408640000,0.79394397
1326044408650000,0.79246604
1326044408660000,0.79346722
1326044408670000,0.79425357
1326044408680000,0.79359451
1326044408690000,0.79327543
1326044408700000,0.79337158
1326044408710000,0.79219599
1326044408720000,0.79321410
1326044408730000,0.79425862
1326044408740000,0.79344870
1326044408750000,0.79351773
1326044408760000,0.79259409
1326044408770000,0.79295458
1326044408780000,0.79437502
1326044408790000,0.79409865
1326044408800000,0.79315128
1326044408810000,0.79349471
1326044408820000,0.79380541
1326044408830000,0.79323194
1326044408840000,0.79283793
1326044408850000,0.79377039
1326044408860000,0.79414630
1326044408870000,0.79416593
1326044408880000,0.79431762
1326044408890000,0.79311322
1326044408900000,0.79392895
1326044408910000,0.79377577
1326044408920000,0.79387639
1326044408930000,0.79382411
1326044408940000,0.79360978
1326044408950000,0.79244110
1326044408960000,0.79454091
1326044408970000,0.79413500
1326044408980000,0.79323786
1326044408990000,0.79422657
1326044409000000,0.79377635
1326044409010000,0.79380051
1326044409020000,0.79363579
1326044409030000,0.79429847
1326044409040000,0.79364009
1326044409050000,0.79350158
1326044409060000,0.79462587
1326044409070000,0.79398056
1326044409080000,0.79400626
1326044409090000,0.79443623
1326044409100000,0.79376621
1326044409110000,0.79387592
1326044409120000,0.79427286
1326044409130000,0.79335931
1326044409140000,0.79425055
1326044409150000,0.79377214
1326044409160000,0.79458774
1326044409170000,0.79444333
1326044409180000,0.79438727
1326044409190000,0.79338652
1326044409200000,0.79414830
1326044409210000,0.79362137
1326044409220000,0.79420157
1326044409230000,0.79307236
1326044409240000,0.79346958
1326044409250000,0.79484452
1326044409260000,0.79444453
1326044409270000,0.79409309
1326044409280000,0.79382563
1326044409290000,0.79374787
1326044409300000,0.79440008
1326044409310000,0.79413818
1326044409320000,0.79509332
1326044409330000,0.79423762
1326044409340000,0.79436936
1326044409350000,0.79365575
1326044409360000,0.79417965
1326044409370000,0.79445850
1326044409380000,0.79419361
1326044409390000,0.79414719
1326044409400000,0.79456345
1326044409410000,0.79516741
1326044409420000,0.79449248
1326044409430000,0.79500209
1326044409440000,0.79475080
1326044409450000,0.79499218
1326044409460000,0.79415514
1326044409470000,0.79436654
1326044409480000,0.79437861
1326044409490000,0.79476314
1326044409500000,0.79489621
1326044409510000,0.79457253
1326044409520000,0.79495835
1326044409530000,0.79424833
1326044409540000,0.79498269
1326044409550000,0.79505790
1326044409560000,0.79489875
1326044409570000,0.79463708
1326044409580000,0.79493666
1326044409590000,0.79414300
1326044409600000,0.79469918
1326044409610000,0.79476026
1326044409620000,0.79395524
1326044409630000,0.79486729
1326044409640000,0.79401559
1326044409650000,0.79443604
1326044409660000,0.79467988
1326044409670000,0.79430463
1326044409680000,0.79472128
1326044409690000,0.79472328
1326044409700000,0.79428991
1326044409710000,0.79499399
1326044409720000,0.79433792
1326044409730000,0.79587399
1326044409740000,0.79468526
1326044409750000,0.79416435
1326044409760000,0.79426783
1326044409770000,0.79534379
1326044409780000,0.79457542
1326044409790000,0.79410812
1326044409800000,0.79522686
1326044409810000,0.79460221
1326044409820000,0.79514671
1326044409830000,0.79529778
1326044409840000,0.79497723
1326044409850000,0.79604795
1326044409860000,0.79399763
1326044409870000,0.79446102
1326044409880000,0.79475202
1326044409890000,0.79602059
1326044409900000,0.79579900
1326044409910000,0.79555435
1326044409920000,0.79452294
1326044409930000,0.79459124
1326044409940000,0.79452572
1326044409950000,0.79455829
1326044409960000,0.79570635
1326044409970000,0.79484812
1326044409980000,0.79492425
1326044409990000,0.79537719
