1326044400600000,0.19158565,-0.05076843,0.39276498,0.02356902,0.00489878,-9.83096855,-0.00520732,0.01061090,-0.00408109
1326044400610000,0.19832557,-0.04272975,0.40861180,0.00398476,0.02127018,-9.79396408,-0.00870532,-0.00688479,-0.00953774
1326044400620000,0.20081377,-0.05228236,0.40136431,0.04943618,-0.01304149,-9.82952770,0.00155464,0.00625745,0.01276974
1326044400630000,0.20293111,-0.04433883,0.40189844,0.00341016,-0.01256816,-9.81436467,0.00499023,-0.00253191,0.00543907
1326044400640000,0.20355613,-0.05322184,0.39845489,-0.00580132,0.00362863,-9.81590561,0.01642848,0.01579003,0.00328584
1326044400650000,0.20396674,-0.05030126,0.39913564,0.00008266,0.00830559,-9.80283793,0.00353750,0.00438668,-0.00633632
1326044400660000,0.19825637,-0.05535981,0.40482275,0.00512984,-0.01648213,-9.85238208,0.00643993,0.00935943,0.00425664
1326044400670000,0.19768824,-0.04772488,0.39983831,0.00870508,-0.00149525,-9.79218180,0.00719275,-0.02164077,-0.01085278
1326044400680000,0.20428988,-0.04277437,0.40265347,0.04153423,-0.00187998,-9.82353981,-0.01153015,-0.00085573,0.00634062
1326044400690000,0.19904348,-0.05038678,0.39901998,-0.01690641,-0.04430560,-9.78560073,-0.00963332,0.00410552,0.01378887
1326044400700000,0.19362157,-0.05098443,0.39828924,0.01718092,-0.00439188,-9.81956330,-0.01083896,0.00223615,0.01631046
1326044400710000,0.19433356,-0.05557308,0.39296543,0.00415501,-0.00314636,-9.81097687,-0.01332146,0.00961157,0.00708524
1326044400720000,0.19540274,-0.05114646,0.39011125,-0.03142195,-0.00320586,-9.77172428,0.00795460,-0.00365904,-0.01382022
1326044400730000,0.20248580,-0.05796397,0.39869219,0.01541398,0.02831829,-9.81554676,0.00290050,0.00048787,0.00197330
1326044400740000,0.20071213,-0.05456439,0.40028248,0.02535247,-0.02431597,-9.78522300,0.00079496,0.01181227,0.02139682
1326044400750000,0.20345243,-0.04886607,0.39356935,-0.01714353,-0.01649245,-9.80921910,-0.02592717,-0.02278689,-0.00868612
1326044400760000,0.19786374,-0.04340493,0.39982763,-0.00017868,-0.05224392,-9.80169162,0.02055477,0.00589351,-0.00059182
1326044400770000,0.20079270,-0.03595395,0.40026876,-0.03450709,-0.00961833,-9.80860083,-0.00894272,-0.00333885,0.01413524
1326044400780000,0.20312795,-0.05293293,0.38921996,-0.02517613,-0.00791287,-9.79304297,0.02051813,-0.00912318,0.00617134
1326044400790000,0.19845327,-0.04282350,0.39542438,0.02096059,-0.01019954,-9.82371063,-0.01449241,0.00336544,0.02480156
1326044400800000,0.20228388,-0.04878124,0.40203632,-0.00932833,0.02215355,-9.82968097,-0.00812401,0.01227451,-0.00732869
1326044400810000,0.19669037,-0.05075624,0.40193529,-0.02217606,0.01721235,-9.82277152,-0.02202849,0.01039144,-0.00989756
1326044400820000,0.19818473,-0.04783703,0.39423163,0.00458921,0.00155713,-9.80800579,0.00362125,-0.00135113,0.01224125
1326044400830000,0.19809131,-0.04969042,0.40079224,-0.01044825,-0.00741226,-9.81441638,-0.01101257,0.00875741,-0.01195879
1326044400840000,0.19402080,-0.04944802,0.40511204,-0.00941643,0.02052379,-9.79579450,-0.01073000,0.00868068,-0.00196768
1326044400850000,0.20243486,-0.05204167,0.40388536,0.01478652,-0.00039516,-9.78390537,-0.01372514,-0.00087371,-0.00065647
1326044400860000,0.19765299,-0.05699055,0.39952357,-0.02323467,-0.01636540,-9.82951677,0.00777355,-0.00693081,0.01035989
1326044400870000,0.20006247,-0.05771813,0.39766012,-0.01810730,-0.03432497,-9.82467898,0.00711464,-0.00635234,0.00614268
1326044400880000,0.20240373,-0.04673378,0.39685328,0.00308160,-0.00882629,-9.83872479,0.01812034,0.00837853,0.00457065
1326044400890000,0.20223266,-0.05138350,0.40233910,0.01938820,0.01509287,-9.76939254,-0.00685707,-0.00042147,-0.00402431
1326044400900000,0.20332693,-0.05298044,0.40097552,0.02476321,0.04553077,-9.80390661,0.00218819,-0.01046182,0.01215004
1326044400910000,0.19950757,-0.04995747,0.40314702,-0.01330123,0.00123221,-9.80040395,-0.01289335,-0.01684863,0.04025824
1326044400920000,0.19788351,-0.04602534,0.40065937,0.01874754,-0.01530711,-9.83680417,-0.00335039,0.00831831,0.00691282
1326044400930000,0.19960141,-0.04909818,0.40409382,-0.01568285,-0.02369930,-9.81002340,-0.00518845,-0.00546778,0.00099672
1326044400940000,0.19156333,-0.05328027,0.40047296,0.03652419,0.01103910,-9.79981504,0.00464450,0.00330388,-0.01297863
1326044400950000,0.19276444,-0.04386854,0.40392344,-0.02267542,-0.03529232,-9.81505515,0.01017022,0.01239707,-0.00637481
1326044400960000,0.19338650,-0.04210407,0.40435411,0.02656958,0.01100690,-9.78848589,0.00991067,-0.01308924,-0.00213710
1326044400970000,0.19501377,-0.04752722,0.39597737,-0.01312972,0.01635423,-9.76376338,-0.00842812,-0.00045137,-0.00534600
1326044400980000,0.20199887,-0.04513168,0.39095928,0.04026493,0.00872559,-9.82894126,0.00998468,-0.00170694,-0.00016078
1326044400990000,0.19547260,-0.04379020,0.40771746,0.01182641,-0.00439323,-9.83044174,-0.00044085,0.00379743,0.01778016
1326044401000000,0.19810919,-0.04434950,0.40128329,-0.02032033,0.01129881,-9.82755512,-0.00324597,0.01239160,0.01247167
1326044401010000,0.20649614,-0.04692950,0.39142757,-0.01044477,0.00341877,-9.77787602,-0.00708511,-0.01329452,-0.00158833
1326044401020000,0.19821868,-0.04700826,0.39643090,0.01562362,-0.01556248,-9.78915289,-0.00559936,0.00569798,-0.01208280
1326044401030000,0.20368758,-0.04740170,0.40385937,0.02105289,0.03700825,-9.81271056,0.01742314,0.01031524,0.01337368
1326044401040000,0.19533191,-0.05548669,0.39860162,-0.00141431,-0.00703359,-9.80926881,0.00307411,-0.00186377,-0.00049054
1326044401050000,0.19897281,-0.04649638,0.39743969,0.00089317,0.01551505,-9.82633087,0.00174612,-0.00137447,-0.01726500
1326044401060000,0.19524989,-0.05677907,0.40700441,0.01516706,-0.04837229,-9.79219946,-0.00262247,0.00418449,0.00712430
1326044401070000,0.19830483,-0.05397300,0.39476356,0.00263597,0.02552942,-9.81759804,0.02445979,0.00344817,0.01025687
1326044401080000,0.20420154,-0.04348217,0.39600923,-0.02587010,0.02937527,-9.81520153,0.01305010,0.00582353,-0.02425908
1326044401090000,0.19136340,-0.04579890,0.40105693,-0.01625948,0.00059668,-9.79782420,-0.00721062,0.00561281,-0.00824555
1326044401100000,0.20217212,-0.04256301,0.40195227,0.00470240,0.01117542,-9.81375990,-0.00273615,-0.00981972,-0.00110454
1326044401110000,0.20118868,-0.05135837,0.40248172,0.02430965,0.01117030,-9.81469932,-0.00214245,0.00990266,0.00734511
1326044401120000,0.19702925,-0.05576124,0.40455619,0.03231965,-0.01285567,-9.80978850,0.00145872,0.01166783,-0.00515747
1326044401130000,0.19276971,-0.05120219,0.40099289,0.01559059,0.01094245,-9.79409289,-0.00701226,0.00186083,-0.00832142
1326044401140000,0.20036065,-0.04948984,0.40244692,0.00574582,-0.01617261,-9.77707014,0.00438817,-0.01494155,0.00727169
1326044401150000,0.19735254,-0.04960506,0.39870395,0.01497628,-0.01217514,-9.79829028,0.01452088,-0.00114746,-0.00468322
1326044401160000,0.20116338,-0.04433160,0.40031349,-0.01333502,0.02253886,-9.79393372,-0.01313628,0.00194406,0.00542055
1326044401170000,0.20010926,-0.05180635,0.40053767,-0.00306462,0.01949315,-9.81399708,-0.01128147,-0.01144600,-0.01111516
1326044401180000,0.20800889,-0.04823983,0.40107549,-0.01648261,-0.01412751,-9.82415596,-0.00483159,-0.00360138,-0.01352333
1326044401190000,0.19880322,-0.05494314,0.40386270,-0.02497485,-0.01467153,-9.79692028,-0.00436796,-0.01409369,0.00755269
1326044401200000,0.19488251,-0.04774841,0.40277573,0.00667098,-0.01291193,-9.80657518,0.01998466,0.00607292,0.00252520
1326044401210000,0.20089638,-0.04998446,0.40022109,0.00371027,0.01465279,-9.83845257,0.01001709,0.00165955,0.00922456
1326044401220000,0.20109998,-0.05374907,0.39595437,0.01375305,-0.01999970,-9.81656139,0.00944322,-0.01645783,-0.00532593
1326044401230000,0.20679594,-0.05117915,0.40033836,0.01092224,0.00713425,-9.81165794,-0.00264366,0.00351465,-0.00795105
1326044401240000,0.20417556,-0.05092088,0.39985991,0.00485289,0.01493694,-9.82020916,-0.00286313,-0.00056509,0.01360719
1326044401250000,0.20178436,-0.05135078,0.40096591,0.01113233,-0.00176491,-9.78036529,-0.01451705,0.00516414,-0.01522959
1326044401260000,0.20731651,-0.04114329,0.41103263,-0.00085366,0.02020127,-9.80040322,0.00781740,-0.00391532,0.01251461
1326044401270000,0.19405618,-0.05049223,0.39738114,0.00825783,-0.00608620,-9.78253650,0.00491055,-0.00801479,0.01320505
1326044401280000,0.19680124,-0.05121948,0.40211145,-0.01452289,-0.00427711,-9.80473149,0.01285997,-0.00770845,0.00860090
1326044401290000,0.19536712,-0.06048725,0.40534231,0.00739412,-0.01954492,-9.80837224,-0.00210830,-0.00538170,-0.00687808
1326044401300000,0.19805095,-0.05447104,0.40049001,0.01336835,0.02034355,-9.82873196,-0.00141779,0.00018825,-0.00816524
1326044401310000,0.19311657,-0.05131537,0.41168923,-0.01339363,-0.01533041,-9.80976141,0.00170046,0.00147958,-0.00210056
1326044401320000,0.20317575,-0.05342926,0.39810980,0.00103664,0.00699544,-9.80973892,0.00891898,-0.00190720,-0.01295040
1326044401330000,0.19888889,-0.04309146,0.40162045,-0.01247205,-0.00142632,-9.83734228,-0.01470216,-0.00423320,-0.00961694
1326044401340000,0.19264597,-0.05082469,0.39600597,-0.01053013,-0.02105566,-9.82079055,0.00736056,-0.00351403,0.00644734
1326044401350000,0.19492210,-0.04355778,0.39824238,-0.02249859,-0.01218206,-9.81646565,-0.00020496,0.02507725,0.00649349
1326044401360000,0.20156757,-0.04969148,0.40124467,0.02531550,0.02765744,-9.80173041,-0.01058637,-0.00770725,-0.01049575
1326044401370000,0.20419063,-0.04981386,0.40423152,0.02131370,0.00403315,-9.80077300,-0.02084606,-0.00557972,0.00676122
1326044401380000,0.20998365,-0.05044398,0.40159547,0.01074868,-0.02018301,-9.82162637,-0.00136474,0.03293854,0.00454303
1326044401390000,0.21456931,-0.04998102,0.40629557,0.03944392,0.00610657,-9.80062261,0.01447713,0.00421013,0.01509886
1326044401400000,0.20207205,-0.04140602,0.39952517,-0.00378491,-0.00292228,-9.81364158,0.01674685,-0.01379981,0.00569136
1326044401410000,0.19505231,-0.06159805,0.39833916,0.06063525,0.06908093,-9.86739240,0.00355376,0.00842687,0.01058581
1326044401420000,0.18933977,-0.06000773,0.41351993,-0.00455059,0.00570248,-9.81969404,0.01962006,-0.00910039,0.00477078
1326044401430000,0.20133856,-0.05271585,0.40197119,0.00510387,-0.00761250,-9.78842023,-0.00042941,0.00909062,0.00979929
1326044401440000,0.19593529,-0.04992736,0.39640259,-0.00795556,0.02840056,-9.84363612,0.00953304,-0.00210962,-0.01287117
1326044401450000,0.19792321,-0.04654948,0.39652868,0.00744651,-0.03682072,-9.80774618,-0.00451231,-0.00439796,-0.00121744
1326044401460000,0.19693952,-0.04763456,0.39528660,0.01671230,0.00188640,-9.77829478,-0.00514599,0.01609165,-0.00038983
1326044401470000,0.19929605,-0.05192123,0.40468285,-0.00227833,0.03988857,-9.82521226,-0.00677509,0.00566401,-0.00243750
1326044401480000,0.20532990,-0.04490478,0.39817811,0.03553440,-0.00232399,-9.80995702,-0.02060529,0.00972989,0.00443887
1326044401490000,0.20078524,-0.04484902,0.40063681,0.00478299,-0.03466602,-9.83608033,0.01287092,0.00434920,0.00634380
1326044401500000,0.19920683,-0.04907971,0.39968246,0.00540971,-0.00791836,-9.77745538,-0.00641632,-0.00444445,0.00392257
1326044401510000,0.19482173,-0.04518671,0.40365746,-0.01817995,0.02909036,-9.81166665,-0.00801439,0.00611354,-0.00176944
1326044401520000,0.19162659,-0.04863677,0.39576628,0.00836998,0.00752139,-9.80906746,-0.01179972,0.01209215,-0.00735730
1326044401530000,0.19756846,-0.05280742,0.39462214,-0.00268054,-0.01677712,-9.78291399,-0.00204359,0.00134738,0.01097186
1326044401540000,0.19973109,-0.04651092,0.40112149,-0.01216479,-0.01370486,-9.79677043,0.01763492,0.01801643,0.00349733
1326044401550000,0.20883965,-0.04944693,0.40300480,-0.01552949,-0.01119401,-9.82751257,0.02093779,0.00850487,-0.01018614
1326044401560000,0.20065137,-0.04999330,0.40166266,0.05343527,0.00722396,-9.82294556,-0.01660867,0.00211983,-0.00193688
1326044401570000,0.20491370,-0.04263523,0.39595273,-0.00526955,0.02676392,-9.80010137,-0.00354448,0.00251487,-0.01743300
1326044401580000,0.19750352,-0.06225436,0.40338742,-0.02913971,0.02104846,-9.82248242,-0.01034358,0.00137237,0.00035371
1326044401590000,0.19407528,-0.05708842,0.39628070,-0.01396443,0.00912024,-9.85234487,0.00988338,-0.01251239,-0.00198380
1326044401600000,0.19517442,-0.05593535,0.39739231,-0.00103136,-0.02663290,-9.81106482,0.00286594,-0.00090072,-0.00574467
1326044401610000,0.19637387,-0.05181630,0.39528023,0.01093334,-0.02655865,-9.83960425,-0.00636569,0.00221186,0.01584600
1326044401620000,0.21064235,-0.05127304,0.40650579,0.01109593,0.01066504,-9.77767436,0.00072573,-0.00416085,-0.01156154
1326044401630000,0.19589307,-0.05753663,0.40316711,0.01353229,-0.02690942,-9.80646425,-0.00477419,0.00337677,0.00706393
1326044401640000,0.20419245,-0.05492579,0.40302497,-0.01289721,-0.00451134,-9.82810350,0.01614246,0.00021307,0.02186708
1326044401650000,0.19548536,-0.05430421,0.40623606,0.00680881,0.00608301,-9.82397265,0.00546960,0.00773692,0.01077268
1326044401660000,0.20465787,-0.03771288,0.41406325,-0.01752119,-0.02275188,-9.84778795,0.00669823,0.00663112,-0.00031539
1326044401670000,0.20192475,-0.04099129,0.39145387,-0.01239286,-0.02048525,-9.83198924,-0.02666917,0.00167153,-0.01134069
1326044401680000,0.19921681,-0.05205875,0.39630812,-0.01835418,-0.00188242,-9.78967354,-0.00066789,-0.01367213,-0.01362062
1326044401690000,0.19979619,-0.05181792,0.39691912,-0.02376778,0.01007301,-9.76536428,0.02083211,0.01790723,-0.00411552
1326044401700000,0.19672606,-0.05574602,0.39574590,0.02128419,0.02123038,-9.79547207,0.01326129,-0.00141891,-0.00687001
1326044401710000,0.20223036,-0.05954065,0.39461208,0.01377223,0.01214107,-9.81184085,-0.01847090,-0.00080886,-0.00719547
1326044401720000,0.19772508,-0.05058440,0.39850173,0.01953331,0.00147313,-9.81863919,-0.00313426,-0.00342521,-0.00326313
1326044401730000,0.19387197,-0.05498926,0.39391698,0.00078626,-0.01492390,-9.82912992,-0.01201519,-0.00488412,-0.00102247
1326044401740000,0.19361031,-0.05042425,0.40167521,0.01553615,-0.02141814,-9.76880468,0.01711102,0.01544058,0.00485212
1326044401750000,0.20086294,-0.05800103,0.40025849,-0.03522579,-0.01021754,-9.81377497,0.00244278,0.01386044,-0.01237796
1326044401760000,0.20789546,-0.05380987,0.40240514,0.01726175,0.00819871,-9.76768740,-0.00767796,0.00444393,-0.00682244
1326044401770000,0.20079996,-0.04925686,0.40253864,0.00354240,0.00673247,-9.78212961,0.00034158,-0.00107500,-0.00159672
1326044401780000,0.19940681,-0.04816895,0.40301503,0.01254219,-0.04199804,-9.84481593,-0.02607366,0.00619118,-0.00195485
1326044401790000,0.20142913,-0.04791264,0.39813296,0.00760047,-0.01571354,-9.82331905,-0.01084961,0.00073797,0.01836424
1326044401800000,0.20653001,-0.05660244,0.41060572,-0.01974110,0.02409015,-9.82338090,0.00036444,-0.00190223,0.00232247
1326044401810000,0.20109691,-0.04572657,0.40117216,-0.02996080,0.00158430,-9.81159693,0.00845675,0.00338106,-0.01613590
1326044401820000,0.19794536,-0.05400106,0.39068758,-0.01424108,-0.02834018,-9.81120629,-0.01941314,-0.00441158,0.00418181
1326044401830000,0.20553144,-0.04683571,0.39498812,0.01129835,0.04711642,-9.75007522,-0.00381155,0.00252264,0.00545664
1326044401840000,0.20214378,-0.05005319,0.39129749,0.01380183,-0.00057883,-9.83154456,0.01009686,0.00204221,-0.00125128
1326044401850000,0.20767878,-0.05688194,0.40008667,-0.02735885,0.00768668,-9.80542060,-0.01451453,0.00602936,-0.01213397
1326044401860000,0.20091617,-0.05158099,0.39939097,-0.01962199,0.00799050,-9.79766985,0.00229183,-0.00619137,0.01758055
1326044401870000,0.19387765,-0.04817318,0.39765787,-0.01446471,-0.00735191,-9.81003144,0.00065975,0.00710136,-0.01069884
1326044401880000,0.19315920,-0.04693517,0.41005463,-0.00714610,-0.01455147,-9.80779639,0.01714380,-0.00906311,0.00660772
1326044401890000,0.20825464,-0.05070494,0.40274491,-0.02724102,0.04243350,-9.83089618,-0.00230136,-0.00572567,0.00200051
1326044401900000,0.20861833,-0.04234111,0.40363049,-0.02844104,0.02006412,-9.80787028,-0.00171601,-0.00528925,0.00600811
1326044401910000,0.19910240,-0.04496245,0.39534463,-0.01643671,0.01643874,-9.79977202,0.00854960,-0.01072052,0.01706858
1326044401920000,0.19808406,-0.05128327,0.39500428,0.00172508,0.01152578,-9.80344799,-0.01326349,0.01015662,0.00561639
1326044401930000,0.20730722,-0.04624939,0.40018403,-0.02361189,-0.02006635,-9.79859598,-0.00220883,-0.00969052,-0.00558664
1326044401940000,0.19446477,-0.04033103,0.40086504,-0.00231607,0.02555060,-9.78174784,-0.00455725,-0.00698916,0.01105992
1326044401950000,0.19552636,-0.04019758,0.39071844,0.02117106,-0.01686265,-9.79126067,-0.00138912,0.01255408,-0.00631099
1326044401960000,0.20321663,-0.05614000,0.39909846,-0.02603559,0.00566574,-9.80857411,0.00848406,-0.00570583,0.00163558
1326044401970000,0.19802697,-0.05463267,0.40007036,-0.00412892,-0.03278780,-9.83343517,0.00554161,-0.00188143,-0.01293084
1326044401980000,0.19997439,-0.04257541,0.39892425,0.02049513,-0.04081718,-9.82200011,-0.00748682,-0.01012029,-0.01033281
1326044401990000,0.19918279,-0.05529141,0.39593305,-0.00836537,0.00636582,-9.81439262,0.00136699,0.00832951,0.00051387
1326044402000000,0.20168787,-0.05661271,0.39730232,-0.01147339,-0.01618199,-9.80495308,0.01490442,0.00846736,0.00368087
1326044402010000,0.20703741,-0.05243097,0.39911570,0.02326992,-0.03978335,-9.81956666,-0.00831366,0.00738946,-0.01702391
1326044402020000,0.20045292,-0.04789887,0.40045400,-0.00612404,0.01081219,-9.82871466,0.00145167,0.00537530,0.00497287
1326044402030000,0.20321969,-0.05051198,0.40302396,0.02208990,0.04240162,-9.83376397,-0.00193161,0.00073589,-0.00819429
1326044402040000,0.18974914,-0.05325282,0.40540428,0.00857931,0.02779121,-9.84302356,-0.00063005,-0.00524377,0.01279688
1326044402050000,0.19975641,-0.05337106,0.39852826,-0.00685689,-0.00514636,-9.81469901,-0.01630658,-0.00814969,-0.00351964
1326044402060000,0.19578385,-0.05356169,0.39771922,0.00959381,0.00017691,-9.83939331,0.01410763,0.01289906,-0.01123622
1326044402070000,0.19390593,-0.05439755,0.40218828,0.00640899,0.01775413,-9.83001051,-0.00774352,0.00764804,0.00075805
1326044402080000,0.19560924,-0.03859184,0.40305422,0.02041766,0.02244256,-9.81787804,0.01026072,-0.00693304,-0.00916235
1326044402090000,0.19832938,-0.04851244,0.39782900,-0.01096691,-0.00687071,-9.83671835,-0.00621377,0.00039832,0.01268945
1326044402100000,0.20457951,-0.04556620,0.40395197,0.00082412,0.00068355,-9.80240496,-0.00625505,-0.00300115,0.00000530
1326044402110000,0.19336804,-0.05244539,0.40489793,-0.00123031,0.00601230,-9.79519554,0.01213123,-0.01128211,-0.00151677
1326044402120000,0.20015316,-0.05092978,0.40645843,0.01408296,0.01107753,-9.82098854,0.00993885,0.00177651,0.00591801
